               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 137,            0.036433,            0.017873,                   0,             0.98379,             0.98438,             0.99366,             0.77383,            0.037675,            0.019097,                   0,            0.000184,            0.000184,            0.000184
                 138,            0.036329,            0.017713,                   0,             0.98342,             0.98438,             0.99366,               0.774,            0.037667,            0.019088,                   0,            0.000178,            0.000178,            0.000178
                 139,            0.036445,            0.017851,                   0,             0.98373,             0.98438,             0.99365,             0.77315,            0.037693,            0.019096,                   0,            0.000172,            0.000172,            0.000172
                 140,            0.036351,            0.017714,                   0,             0.98354,             0.98438,             0.99366,             0.77333,            0.037696,            0.019092,                   0,            0.000166,            0.000166,            0.000166
                 141,            0.036376,            0.017939,                   0,             0.98362,             0.98476,             0.99365,             0.77301,            0.037707,            0.019096,                   0,             0.00016,             0.00016,             0.00016
                 142,            0.036393,            0.017667,                   0,             0.98381,             0.98448,             0.99365,             0.77288,            0.037702,            0.019092,                   0,            0.000154,            0.000154,            0.000154
                 143,             0.03638,            0.017702,                   0,             0.98363,             0.98471,             0.99366,             0.77288,            0.037707,            0.019093,                   0,            0.000148,            0.000148,            0.000148
                 144,            0.036258,            0.017578,                   0,             0.98358,             0.98476,             0.99365,             0.77238,            0.037721,            0.019096,                   0,            0.000142,            0.000142,            0.000142
                 145,            0.036201,            0.017604,                   0,             0.98363,             0.98479,             0.99365,             0.77241,            0.037722,            0.019096,                   0,            0.000136,            0.000136,            0.000136
                 146,            0.036013,            0.017601,                   0,             0.98363,             0.98486,             0.99365,             0.77232,            0.037728,            0.019102,                   0,             0.00013,             0.00013,             0.00013
                 147,            0.036234,             0.01787,                   0,             0.98357,             0.98533,             0.99366,             0.77195,            0.037755,            0.019109,                   0,            0.000124,            0.000124,            0.000124
                 148,            0.036181,            0.017904,                   0,             0.98326,             0.98533,             0.99365,              0.7718,            0.037778,            0.019115,                   0,            0.000118,            0.000118,            0.000118
                 149,            0.036316,             0.01765,                   0,             0.98327,             0.98534,             0.99365,             0.77195,            0.037801,            0.019121,                   0,            0.000112,            0.000112,            0.000112
